cine_index_1based,cine_frame_number,time_s,time_from_trigger_s,threshold_enhanced,area_px,area_fraction,perimeter_px,perimeter_density,euler_chi,euler_density,perimeter_mm,area_mm2,roi_area_mm2,perimeter_mm_per_mm2
1901,-5700,0.25,-0.75,52.814453125,119879,0.079763634718363,43470.74920140939,0.0289240397420298,-247,-0.000164345863541,746.0520471052691,35.309137892622346,442.67212768444114,1.685337748748194
1903,-5698,0.2502631578947368,-0.7497368421052631,45.769996643066406,125705,0.083640067920752,45366.662981695874,0.0301855198530441,-473,-0.0003147190018417,778.5900268480237,37.02512682615047,442.67212768444114,1.7588413142718615
1905,-5696,0.2505263157894737,-0.7494736842105263,48.979637145996094,113088,0.0752451215227875,41065.5095193151,0.0273236705413134,-309,-0.0002055986713934,704.7729336422996,33.308918042366685,442.67212768444114,1.5920878898088136
1907,-5694,0.2507894736842105,-0.7492105263157894,52.35466003417969,99564,0.0662466864680144,37657.57849508591,0.0250561427394299,-163,-0.0001084549625797,646.2854687670149,29.325561650840026,442.67212768444114,1.4599642226124514
1909,-5692,0.2510526315789473,-0.7489473684210526,52.00383758544922,98672,0.0656531783292346,37143.12160494267,0.0247138396549553,26,1.7299564583266797e-05,637.456276192935,29.062832140248354,442.67212768444114,1.440019003517081
1911,-5690,0.2513157894736842,-0.7486842105263158,53.755653381347656,96014,0.0638846305345299,36479.42817076672,0.0242722393692623,-46,-3.060692195501049e-05,626.065861849645,28.279945325054783,442.67212768444114,1.4142879632483571
1913,-5688,0.251578947368421,-0.748421052631579,53.38492584228516,108415,0.0721358574728796,41098.62517628014,0.0273457046354051,57,3.792596850946952e-05,705.3412699172402,31.93253350986121,442.67212768444114,1.5933717661574636
1915,-5686,0.2518421052631578,-0.7481578947368421,53.02537536621094,123493,0.0821682741954371,44511.71052944187,0.0296166619621444,-233,-0.0001550307133808,763.9171942215023,36.37360476625273,442.67212768444114,1.7256952639359773
1917,-5684,0.2521052631578947,-0.7478947368421053,52.97657775878906,136879,0.0910748884843452,48708.01814128645,0.0324087502137736,-200,-0.0001330735737174,835.9349059382944,40.31631466398831,442.67212768444114,1.8883838707238207
1919,-5682,0.2523684210526316,-0.7476315789473684,54.31955337524414,139200,0.092619207307336,49002.14912962189,0.0326044555225678,-227,-0.0001510385061692,840.9828296570242,40.9999415631848,442.67212768444114,1.8997871721811204
1921,-5680,0.2526315789473684,-0.7473684210526316,54.70231628417969,129037,0.0858570736588845,46318.04252790409,0.0308185372339221,-286,-0.0001902952104159,794.9177568978133,38.0065334733382,442.67212768444114,1.795725791582863
1923,-5678,0.2528947368421053,-0.7471052631578947,55.94985580444336,121711,0.0809825886536148,42662.6850968037,0.0283863798510665,-90,-5.9883108172846605e-05,732.1839199046041,35.84873482468955,442.67212768444114,1.654009534629073
1925,-5676,0.2531578947368421,-0.7468421052631579,57.569522857666016,119106,0.0792493053559452,42233.032247167575,0.0281005026502717,0,0.0,724.8101480257137,35.08145861943024,442.67212768444114,1.6373521229292183
1927,-5674,0.2534210526315789,-0.746578947368421,52.05514526367188,134391,0.0894194532273003,49105.23657482468,0.0326730465962605,-443,-0.0002947579657841,842.7520331084776,39.5834996165084,442.67212768444114,1.9037838174199064
1929,-5672,0.2536842105263158,-0.7463157894736843,50.823974609375,127739,0.0849934261654583,47101.4354929104,0.0313397817413145,-234,-0.0001556960812494,808.3624739999486,37.6242207998539,442.67212768444114,1.8260975187852575
1931,-5670,0.2539473684210526,-0.7460526315789474,50.77155303955078,120800,0.0803764385253318,44390.2445840514,0.029535842424954,-295,-0.0001962835212332,761.8325759695307,35.58040905770635,442.67212768444114,1.720986094052443
1933,-5668,0.2542105263157895,-0.7457894736842106,48.19427108764648,128180,0.0852868533955053,46743.78978594921,0.0311018157795644,-255,-0.0001696688064897,802.2245003804795,37.75411285609934,442.67212768444114,1.8122317855809194
1935,-5666,0.2544736842105263,-0.7455263157894737,52.75055694580078,113675,0.0756356924616482,42597.02928857474,0.0283426945858848,-170,-0.0001131125376598,731.0571242768907,33.48181291088385,442.67212768444114,1.6514640939806917
1937,-5664,0.2547368421052631,-0.7452631578947368,52.98427200317383,111240,0.0740155217016384,42625.81208052579,0.0283618457308173,-139,-9.248613373361864e-05,731.5510992198344,32.7646084733382,442.67212768444114,1.6525799874649454
1939,-5662,0.255,-0.745,49.84947204589844,128676,0.0856168758583245,46843.79692862414,0.0311683573189295,-478,-0.0003180458411846,803.9408391804412,37.90020460189919,442.67212768444114,1.8161090091344774
1941,-5660,0.2552631578947368,-0.7447368421052631,51.3184814453125,122503,0.0815095600055358,48434.27001668956,0.0322266070075809,-124,-8.250561570481088e-05,831.2367962323748,36.08201035427319,442.67212768444114,1.8777708020165254
1943,-5658,0.2555263157894736,-0.7444736842105263,51.36769485473633,127559,0.0848736599491126,49489.91467763024,0.0329289990456164,-103,-6.853289046448e-05,849.3539410890594,37.57120363403944,442.67212768444114,1.9186975821855254
1945,-5656,0.2557894736842105,-0.7442105263157894,53.49249267578125,119651,0.0796119308443252,45952.72481479175,0.0305754665657914,62,4.125280785240544e-05,788.6481150646691,35.241982815924025,442.67212768444114,1.7815626187941451
1947,-5654,0.2560526315789473,-0.7439473684210526,52.83234405517578,126589,0.0842282531165831,46900.68213821088,0.0312062069095864,-12,-7.984414423046214e-06,804.9171123719975,37.2855000182615,442.67212768444114,1.8183144183538538
1949,-5652,0.2563157894736842,-0.7436842105263158,57.17237091064453,116787,0.0777063172686915,42970.0505371308,0.0285908909389743,-185,-0.0001230930556886,737.458975434542,34.3984207998539,442.67212768444114,1.6659259287276378
1951,-5650,0.2565789473684211,-0.743421052631579,50.51988983154297,139667,0.0929299341019662,50464.44873223975,0.0335774226923976,-471,-0.0003133882661045,866.0790525668172,41.13749165449232,442.67212768444114,1.9564797474310416
1953,-5648,0.2568421052631578,-0.7431578947368421,52.46337890625,136534,0.0908453365696826,49106.88924499207,0.0326741462298873,-263,-0.0001749917494384,842.7803965018908,40.214698429510584,442.67212768444114,1.9038478905603626
1955,-5646,0.2571052631578947,-0.7428947368421053,54.01560592651367,131555,0.087532469951987,47224.35519038255,0.0314215685584289,-198,-0.0001317428379802,810.4720417808896,38.74818471512052,442.67212768444114,1.8308630498612162
1957,-5644,0.2573684210526316,-0.7426315789473684,59.15276336669922,109172,0.0726395409494001,41059.26478658692,0.0273195154968081,-135,-8.982466225926991e-05,704.6657605265592,32.15550014609203,442.67212768444114,1.5918457848533898
1959,-5642,0.2576315789473684,-0.7423684210526316,60.05436706542969,103167,0.068644006898534,39298.09007565009,0.0261476864331824,48,3.1937657692184855e-05,674.4401945415623,30.38678858655953,442.67212768444114,1.5235659811460662
1961,-5640,0.2578947368421053,-0.7421052631578947,59.799930572509766,102810,0.0684064705694484,39174.362153588736,0.0260653618493958,83,5.522553309273631e-05,672.316755879158,30.281637874360843,442.67212768444114,1.5187691156340863
1963,-5638,0.2581578947368421,-0.7418421052631579,55.060302734375,116831,0.0777355934549093,44851.562297163735,0.0298427884084691,-51,-3.393376129794641e-05,769.7497853702424,34.41138055149744,442.67212768444114,1.738871135611589
1965,-5636,0.2584210526315789,-0.741578947368421,53.49250793457031,115462,0.0768247048428135,44235.96640945834,0.0294331906847555,78,5.189869374980039e-05,759.1848289190823,34.00815555149744,442.67212768444114,1.7150048115526877
1967,-5634,0.2586842105263158,-0.7413157894736843,46.13045501708984,136913,0.0910975109918771,49781.268104117255,0.0331228562540036,-444,-0.0002954233336527,854.3541958409312,40.32632901753104,442.67212768444114,1.9299931990521835
1969,-5632,0.2589473684210526,-0.7410526315789474,48.57225799560547,121953,0.0811436076778129,44590.37052175295,0.0296689997935715,-220,-0.0001463809310891,765.2671697652195,35.920013458728995,442.67212768444114,1.7287448698616512
1971,-5630,0.2592105263157894,-0.7407894736842106,52.00496292114258,107675,0.0716434852501251,40755.90439689372,0.0271176692409042,-103,-6.853289046448e-05,699.4594403250678,31.714574050401747,442.67212768444114,1.5800846644306406
1973,-5628,0.2594736842105263,-0.7405263157894737,55.12181091308594,93246,0.0620428922742806,37455.90230485266,0.0249219538825896,-54,-3.592986490370796e-05,642.8242692859848,27.46465913075237,442.67212768444114,1.452145344339868
1975,-5626,0.2597368421052631,-0.7402631578947368,55.22749328613281,85279,0.0567419064652465,34175.236215887184,0.0227391040794284,-47,-3.127228982359767e-05,586.520945867253,25.118060463842216,442.67212768444114,1.3249556707698444
1977,-5624,0.26,-0.74,53.37779235839844,96393,0.0641368049567244,36230.39263686078,0.0241065391268648,-253,-0.0001683380707525,621.7918736326106,28.391575913075233,442.67212768444114,1.4046329884944893
1979,-5622,0.2602631578947368,-0.7397368421052631,54.65641021728516,96388,0.0641334781173815,34124.786468418875,0.0227055364384846,-304,-0.0002022718320505,585.6551191201618,28.390103214024833,442.67212768444114,1.322999760982571
1981,-5620,0.2605263157894736,-0.7394736842105263,52.32255935668945,111314,0.0740647589239138,39210.960133335175,0.0260897129691742,-77,-5.1233325881213205e-05,672.9448563423739,32.786404419284146,442.67212768444114,1.5201879997786594
1983,-5618,0.2607894736842105,-0.7392105263157894,56.82808303833008,108106,0.0719302588014861,37242.12351751498,0.0247797123465095,0,0.0,639.1553630708651,31.84152070854638,442.67212768444114,1.4438572548359923
1985,-5616,0.2610526315789473,-0.7389473684210527,56.81499481201172,113558,0.0755578444210234,38635.5398231184,0.0257068467838235,-14,-9.315150160220583e-06,663.0693996670319,33.44735175310445,442.67212768444114,1.4978792614196415
1987,-5614,0.2613157894736842,-0.7386842105263158,57.90055847167969,117076,0.0778986085827132,39693.000717875,0.026410447285482,-131,-8.716319078492116e-05,681.2177150229899,34.48354280496712,442.67212768444114,1.5388764560044674
1989,-5612,0.2615789473684211,-0.738421052631579,58.96001434326172,113287,0.0753775297286363,39205.96622998959,0.0260863901863493,-137,-9.115539799644428e-05,672.8591501633348,33.36753146457268,442.67212768444114,1.5199943888109044
1991,-5610,0.2618421052631579,-0.7381578947368421,57.8891830444336,123091,0.0819007963122651,40847.13675684432,0.0271783723217907,-121,-8.050951209904932e-05,701.0251848809767,36.255199762600434,442.67212768444114,1.583621694340563
1993,-5608,0.2621052631578947,-0.7378947368421053,57.49662780761719,128571,0.0855470122321229,42308.61193695079,0.0281507909473712,-336,-0.0002235636038452,726.1072589179391,37.869277921840755,442.67212768444114,1.640282307169664
1995,-5606,0.2623684210526316,-0.7376315789473684,55.39998245239258,128746,0.0856634516091256,43363.3419510532,0.0288525744087895,-218,-0.000145050195352,744.2087064572643,37.92082238860482,442.67212768444114,1.6811736269688375
1997,-5604,0.2626315789473684,-0.7373684210526316,53.709014892578125,130871,0.0870773583298734,44165.70948342135,0.0293864439836248,-170,-0.0001131125376598,757.9790681614204,38.54671948502556,442.67212768444114,1.7122809880222363
1999,-5602,0.2628947368421052,-0.7371052631578947,50.58795928955078,143564,0.0955228726858505,49850.88228178588,0.0331691752910225,-872,-0.000580200781408,855.5489256468658,42.28531329437545,442.67212768444114,1.9326921035713907
2001,-5600,0.2631578947368421,-0.7368421052631579,54.185245513916016,125339,0.0833965432808491,44034.79884119645,0.0292993402486323,-300,-0.0001996103605761,755.7323584908038,36.91732525566106,442.67212768444114,1.707205652282512
2003,-5598,0.2634210526315789,-0.736578947368421,61.67144012451172,104369,0.0694437790765758,36717.0808409341,0.0244303658198756,18,1.197662163456932e-05,630.1444955133284,30.74082543827611,442.67212768444114,1.4235016304494483
2005,-5596,0.2636842105263158,-0.7363157894736843,54.334354400634766,124670,0.0829514121767642,43432.25868993251,0.0288984293924476,-187,-0.0001244237914258,745.3914667055984,36.72027812271731,442.67212768444114,1.683845492158365
2007,-5594,0.2639473684210526,-0.7360526315789474,50.77598190307617,136835,0.0910456122981273,48537.17961289394,0.0322950797462645,-277,-0.0001843068995986,833.002947410477,40.30335491234477,442.67212768444114,1.8817605521445506
2009,-5592,0.2642105263157894,-0.7357894736842105,49.7366943359375,140556,0.0935214461371403,48306.77759264039,0.0321417776451302,-393,-0.0002614895723547,829.0487505763958,41.39933754565376,442.67212768444114,1.872827988771372
2011,-5590,0.2644736842105263,-0.7355263157894737,52.141719818115234,129472,0.0861465086817199,45628.96031280393,0.0303600440691795,-207,-0.0001377311487975,783.0916161792026,38.13465829072315,442.67212768444114,1.769010441826212
2013,-5588,0.2647368421052631,-0.7352631578947368,50.73947525024414,140359,0.0933903686670286,48835.12283043194,0.0324933215898778,-442,-0.0002940925979155,838.1162972249805,41.34131320306793,442.67212768444114,1.89331165169367
2015,-5586,0.265,-0.735,49.222293853759766,144280,0.0959992760797589,50832.94516090228,0.0338226083757187,-341,-0.0002268904431882,872.4032480317012,42.49620379839298,442.67212768444114,1.9707661573253465
2017,-5584,0.2652631578947368,-0.7347368421052631,48.22622680664063,146028,0.0971623391140493,50649.37470583506,0.0337004664932951,-511,-0.000340002980848,869.2527821136556,43.011059386413436,442.67212768444114,1.9636492287431806
2019,-5582,0.2655263157894736,-0.7344736842105263,49.32301330566406,138987,0.092477483951327,48011.54819128261,0.0319453414876046,-352,-0.0002342094897426,823.9819757152554,40.93720458363769,442.67212768444114,1.8613821024273547
2021,-5580,0.2657894736842105,-0.7342105263157894,46.47146224975586,146344,0.0973725953605229,52930.70269968391,0.0352183888381106,-647,-0.0004304930109759,908.4053030891697,43.10413396639883,442.67212768444114,2.0520950976536896
2023,-5578,0.2660526315789474,-0.7339473684210527,46.444114685058594,138818,0.0923650367815357,52183.63267789257,0.0347213124500259,-543,-0.0003612947526428,895.5839662286968,40.887427355734104,442.67212768444114,2.0231315915763144
2025,-5576,0.2663157894736842,-0.7336842105263158,45.38127517700195,133585,0.088883166725219,48947.15349317274,0.0325678631931621,-477,-0.000317380473316,840.0389856260725,39.34610052958363,442.67212768444114,1.8976550207039338
2027,-5574,0.266578947368421,-0.733421052631579,45.15211486816406,138950,0.0924528653401892,50686.77690555736,0.0337253527152048,-755,-0.0005023527407833,869.8946847305114,40.92630661066471,442.67212768444114,1.965099292067053
2029,-5572,0.2668421052631579,-0.7331578947368421,47.31110763549805,137894,0.0917502368709612,51506.6682117985,0.0342708820461116,-560,-0.0003726060064088,883.9657922835687,40.61527257121986,442.67212768444114,1.9968860404820965
2031,-5570,0.2671052631578947,-0.7328947368421053,50.93453979492188,131189,0.0872889453120841,47803.2050455321,0.0318067166527818,-168,-0.0001117818019226,820.4063568625103,38.640383144631116,442.67212768444114,1.8533047498471307
2033,-5568,0.2673684210526316,-0.7326315789473684,54.43614196777344,119157,0.0792832391172431,40901.21096271776,0.0272143515608983,-60,-3.992207211523107e-05,701.9532151709669,35.09648014974434,442.67212768444114,1.5857181224460428
2035,-5566,0.2676315789473684,-0.7323684210526316,58.528350830078125,109678,0.0729762170909052,39080.38044355196,0.0260028294393024,69,4.5910382932515727e-05,670.7038265312295,32.304537289992695,442.67212768444114,1.5151254948884896
2037,-5564,0.2678947368421052,-0.7321052631578947,58.2281494140625,113396,0.0754500548263123,41349.91554418201,0.0275129051718924,1,6.653678685871844e-07,709.6539559609615,33.39963630387143,442.67212768444114,1.6031141596220813
2039,-5562,0.2681578947368421,-0.7318421052631578,58.04924011230469,112742,0.0750149042402563,43876.60392772408,0.0291940824362338,8,5.322942948697476e-06,753.0173917325618,33.20700726807888,442.67212768444114,1.7010725199065397
